,Date,Open,High,Low,Close,Adj Close,Volume
110,2019-05-20,103.333336,105.900002,100.73333,105.099998,73.299751,18816490
111,2019-05-21,105.333336,106.166664,101.599998,102.333336,71.370209,12969838
112,2019-05-22,103.333336,104.5,101.5,103.633331,72.276878,13049395
113,2019-05-23,105.666664,106.800003,102.266663,102.800003,71.695686,21660225
114,2019-05-24,106.0,106.566666,102.866669,104.533333,72.904556,25465098
115,2019-05-27,104.0,108.566666,103.599998,108.133331,75.415298,18709338
116,2019-05-28,108.0,109.333336,106.73333,108.966667,75.996506,24222063
117,2019-05-29,109.73333,109.933334,106.266663,106.900002,74.555145,13098957
118,2019-05-30,107.0,108.933334,106.266663,107.966667,75.299065,32150113
119,2019-05-31,109.333336,112.533333,108.633331,110.366669,76.972885,31756585
120,2019-06-03,111.866669,113.833336,111.366669,113.133331,78.902435,27672769
121,2019-06-04,113.333336,113.333336,109.800003,110.23333,76.879898,14272732
122,2019-06-06,111.533333,112.5,107.833336,109.033333,76.042992,15166980
123,2019-06-07,108.666664,109.833336,107.766663,109.199997,76.159218,9475417
124,2019-06-10,108.933334,109.0,106.099998,107.099998,74.694618,10358887
125,2019-06-11,107.400002,108.633331,106.199997,108.333336,75.554794,8165502
126,2019-06-12,108.666664,108.933334,107.400002,108.366669,75.578033,7065424
127,2019-06-13,108.800003,109.0,105.366669,107.133331,74.717865,11805598
128,2019-06-14,106.73333,107.699997,105.800003,106.533333,74.299416,6684984
129,2019-06-17,106.433334,106.466667,103.033333,103.533333,72.20713,7014021
130,2019-06-18,103.199997,105.333336,102.599998,105.099998,73.299751,7373532
131,2019-06-19,103.966667,105.033333,101.866669,102.933334,71.788673,7183492
132,2019-06-20,102.933334,104.833336,102.933334,104.5,72.881317,7079536
133,2019-06-21,102.633331,104.23333,102.199997,102.566666,71.532951,18384975
134,2019-06-24,102.066666,102.666664,100.533333,101.366669,70.696037,8383156
135,2019-06-25,101.366669,103.333336,101.166664,103.066666,71.881653,8652688
136,2019-06-26,102.066666,103.766663,101.699997,103.300003,72.044395,9415165
137,2019-06-27,103.166664,104.900002,103.0,104.400002,72.811562,26932522
138,2019-06-28,104.866669,105.333336,103.699997,103.933334,72.486107,10498246
139,2019-07-01,103.933334,104.133331,99.533333,101.099998,70.510048,18802408
140,2019-07-02,101.699997,103.300003,101.0,103.133331,71.928162,10665576
141,2019-07-03,103.966667,104.800003,103.466667,104.099998,72.602341,10950993
142,2019-07-04,103.666664,104.73333,103.533333,104.366669,72.788315,5150307
143,2019-07-05,105.0,105.0,99.300003,101.466667,70.76577,20901478
144,2019-07-08,100.599998,100.900002,95.633331,96.033333,66.97641,17948281
145,2019-07-09,96.0,101.800003,95.866669,100.933334,70.393822,48798828
146,2019-07-10,100.333336,101.23333,96.400002,98.766663,68.882721,18862581
147,2019-07-11,98.333336,99.199997,97.166664,98.599998,68.766487,16857075
148,2019-07-12,98.0,98.599998,96.133331,97.900002,68.27829,50025513
149,2019-07-15,97.23333,98.23333,96.333336,96.933334,67.604095,12237261
150,2019-07-16,97.333336,98.666664,96.966667,98.033333,68.371269,11981577
151,2019-07-17,99.5,99.5,97.133331,97.900002,68.27829,11863383
152,2019-07-18,97.900002,99.23333,96.800003,98.400002,68.626999,13402062
153,2019-07-19,99.066666,99.966667,96.400002,97.666664,68.115547,21046065
154,2019-07-22,96.666664,100.866669,96.633331,98.633331,68.789726,59575843
155,2019-07-23,98.433334,99.133331,96.73333,98.23333,68.51075,70006978
156,2019-07-24,97.866669,99.166664,96.666664,98.633331,68.789726,62059533
157,2019-07-25,98.666664,98.666664,96.900002,97.766663,68.18528,74886949
158,2019-07-26,97.5,97.566666,94.066666,94.533333,65.930267,20334171
159,2019-07-29,95.333336,95.333336,90.966667,92.166664,64.279678,32119935
160,2019-07-30,92.666664,92.666664,88.699997,89.0,62.071159,25482757
161,2019-07-31,88.0,93.599998,88.0,92.866669,64.767891,30858156
162,2019-08-01,91.966667,94.599998,90.066666,91.300003,63.675259,15873007
163,2019-08-02,91.866669,92.666664,88.900002,90.166664,62.884819,19395661
164,2019-08-05,89.333336,89.800003,87.5,88.166664,61.489964,15360087
165,2019-08-06,87.900002,89.23333,86.966667,88.266663,61.559708,18832677
166,2019-08-07,89.0,89.0,85.666664,86.0,59.97887,23951340
167,2019-08-08,86.933334,87.466667,85.099998,87.23333,60.839039,15512527
168,2019-08-09,87.066666,87.533333,86.033333,87.0,60.676296,17662095
169,2019-08-13,86.866669,87.900002,83.366669,83.933334,58.537525,18819502
170,2019-08-14,83.933334,85.599998,82.800003,84.300003,58.793259,12453084
171,2019-08-16,84.666664,84.933334,83.5,84.166664,58.700264,12083389
172,2019-08-19,84.23333,84.933334,83.533333,83.866669,58.491032,7162344
173,2019-08-20,84.0,84.066666,82.266663,82.800003,57.747108,9781873
174,2019-08-21,82.599998,82.800003,80.266663,80.699997,56.739342,16718706
175,2019-08-22,80.699997,81.0,77.599998,78.533333,55.215988,13878937
176,2019-08-23,78.0,82.766663,77.5,81.866669,57.559608,12087112
177,2019-08-26,82.73333,84.133331,79.766663,83.666664,58.825176,19315353
178,2019-08-27,84.300003,85.333336,83.333336,83.833336,58.942364,25250292
179,2019-08-28,83.933334,84.599998,81.133331,81.933334,57.606495,18607672
180,2019-08-29,82.133331,85.466667,81.033333,82.433334,57.958038,58343403
181,2019-08-30,82.800003,82.966667,80.0,81.633331,57.395561,15362334
182,2019-09-03,78.5,79.566666,77.5,78.166664,54.958183,20300770
183,2019-09-04,78.933334,80.633331,77.866669,80.23333,56.411228,14317494
184,2019-09-05,80.400002,86.133331,80.400002,83.133331,58.450199,37819870
185,2019-09-06,83.433334,85.166664,82.333336,84.633331,59.504826,18961717
186,2019-09-09,84.699997,85.166664,83.699997,84.433334,59.364212,8686777
187,2019-09-11,84.0,85.599998,83.533333,84.033333,59.082981,11476779
188,2019-09-12,84.466667,86.0,82.666664,82.933334,58.309582,16944511
189,2019-09-13,83.533333,87.333336,82.5,86.73333,60.981316,38290122
190,2019-09-16,84.0,86.366669,83.099998,85.699997,60.25478,34013268
191,2019-09-17,85.166664,85.533333,83.166664,83.466667,58.684566,17868168
192,2019-09-18,85.066666,85.73333,83.533333,85.433334,60.067295,18227277
193,2019-09-19,85.533333,85.833336,83.599998,84.133331,59.153278,10936854
194,2019-09-20,83.966667,91.033333,82.333336,88.366669,62.129692,42220702
195,2019-09-23,89.666664,96.366669,89.666664,95.099998,66.863838,34087725
196,2019-09-24,95.0,95.0,91.23333,92.466667,65.012367,25178299
197,2019-09-25,92.166664,95.199997,91.333336,93.800003,65.949821,23046780
198,2019-09-26,94.633331,99.633331,94.266663,96.366669,67.754417,56406777
199,2019-09-27,97.73333,98.533333,96.099998,97.033333,68.223145,20673976
200,2019-09-30,97.633331,98.666664,95.333336,98.266663,69.090286,24103932
201,2019-10-01,99.866669,104.0,96.766663,99.033333,69.629318,41089458
202,2019-10-03,100.599998,102.633331,99.699997,101.166664,71.129257,38254668
203,2019-10-04,102.166664,102.533333,98.199997,100.699997,70.801125,27389229
204,2019-10-07,99.933334,100.633331,97.866669,99.133331,69.699623,22414273
205,2019-10-09,98.366669,100.0,98.0,98.800003,69.465271,25485772
206,2019-10-10,98.800003,99.766663,97.73333,98.800003,69.465271,21194271
207,2019-10-11,98.133331,98.566666,93.766663,95.599998,67.215378,17998872
208,2019-10-14,96.0,98.266663,96.0,96.5,67.848167,16735335
209,2019-10-15,96.666664,98.900002,96.666664,97.633331,68.644997,14761507
210,2019-10-16,98.166664,99.333336,96.666664,97.033333,68.223145,19778781
211,2019-10-17,97.266663,98.0,95.833336,97.599998,68.621552,14331837
212,2019-10-18,97.400002,98.800003,96.5,97.066666,68.246574,20861931
213,2019-10-22,98.066666,98.73333,97.033333,97.633331,68.644997,17862102
214,2019-10-23,96.966667,98.366669,96.066666,96.333336,67.73098,10717882
215,2019-10-24,96.433334,96.633331,94.0,94.199997,66.231049,11870892
216,2019-10-25,95.0,96.266663,93.366669,94.73333,66.606033,14666973
217,2019-10-27,95.599998,95.633331,94.766663,95.133331,66.887276,942670
218,2019-10-29,95.5,97.5,95.466667,96.23333,67.660667,14290651
219,2019-10-30,97.666664,99.300003,97.033333,98.099998,68.973106,16530081
220,2019-10-31,98.666664,99.166664,95.766663,97.866669,68.809044,21676339
221,2019-11-01,94.0,96.0,93.5,95.099998,66.863838,27437761
222,2019-11-04,95.099998,95.133331,92.066666,92.466667,65.012367,17324739
223,2019-11-05,92.0,93.0,90.800003,91.333336,64.21553,13484688
224,2019-11-06,91.566666,92.099998,90.199997,90.400002,63.559326,15931596
225,2019-11-07,91.133331,91.199997,90.066666,90.566666,63.676506,9818919
226,2019-11-08,90.633331,90.633331,89.133331,89.366669,62.832787,9857605
227,2019-11-11,89.533333,90.633331,89.133331,90.400002,63.559326,9336970
228,2019-11-13,90.400002,90.400002,88.766663,89.23333,62.739037,8712457
229,2019-11-14,88.800003,93.333336,87.599998,91.23333,64.14521,23579434
230,2019-11-15,91.23333,91.266663,87.466667,87.800003,61.731293,16885014
231,2019-11-18,88.0,88.800003,87.466667,88.366669,62.129692,11981551
232,2019-11-19,88.266663,89.066666,87.833336,88.666664,62.34063,8934270
233,2019-11-20,89.133331,89.5,86.533333,87.266663,61.356297,27013942
234,2019-11-21,87.599998,87.866669,85.599998,85.933334,60.418854,13726644
235,2019-11-22,85.766663,86.933334,85.566666,86.533333,60.840691,10093644
236,2019-11-25,86.533333,87.800003,86.099998,87.23333,61.332855,8150970
237,2019-11-26,87.133331,88.466667,85.833336,86.199997,60.606331,20732623
238,2019-11-27,86.23333,87.766663,86.033333,87.400002,61.450039,9343426
239,2019-11-28,87.300003,88.599998,86.73333,88.366669,62.129692,14678619
240,2019-11-29,88.666664,89.133331,87.133331,87.599998,61.590664,9487785
241,2019-12-02,87.666664,87.73333,85.333336,85.766663,60.301662,10278105
242,2019-12-03,85.966667,86.333336,85.099998,85.666664,60.23135,7734715
243,2019-12-04,85.300003,86.266663,84.333336,84.566666,59.457958,8493132
244,2019-12-05,84.300003,85.966667,83.866669,83.966667,59.036106,13060678
245,2019-12-06,83.933334,84.599998,82.566666,82.933334,58.309582,9266257
246,2019-12-09,82.933334,84.23333,82.933334,83.666664,58.825176,6921060
247,2019-12-10,83.666664,84.333336,81.23333,81.699997,57.442429,8041794
248,2019-12-11,82.033333,84.066666,81.766663,83.699997,58.848606,12443683
249,2019-12-12,84.333336,85.599998,83.533333,85.400002,60.043873,8733690
250,2019-12-13,85.766663,86.466667,85.066666,85.5,60.11417,8142712
251,2019-12-16,85.633331,85.633331,83.866669,84.099998,59.129848,5665537
252,2019-12-17,83.73333,84.5,83.23333,83.766663,58.895477,7701295
253,2019-12-18,83.333336,84.23333,83.033333,84.033333,59.082981,6968490
254,2019-12-19,84.266663,85.133331,83.533333,84.933334,59.715755,6440647
255,2019-12-20,84.699997,86.066666,84.666664,84.933334,59.715755,10093686
256,2019-12-23,84.966667,86.0,84.033333,84.300003,59.27047,12202446
257,2019-12-24,84.666664,85.73333,84.133331,84.933334,59.715755,9383557
258,2019-12-26,84.666664,85.0,83.066666,83.400002,58.637684,17825301
259,2019-12-27,83.933334,85.066666,83.366669,84.866669,59.668888,7876561
260,2019-12-30,84.866669,85.066666,84.099998,84.400002,59.340775,5469745
261,2019-12-31,84.366669,85.0,83.333336,83.699997,58.848606,7574391
262,2020-01-01,83.966667,84.5,83.833336,83.966667,59.036106,3191238
263,2020-01-02,84.133331,84.800003,84.0,84.666664,59.528255,3838770
264,2020-01-03,84.333336,85.0,84.099998,84.566666,59.457958,13278157
265,2020-01-06,84.333336,84.333336,83.0,83.266663,58.543934,18947248
266,2020-01-07,83.533333,84.966667,82.73333,83.033333,58.379887,12677539
267,2020-01-08,82.033333,82.599998,81.0,81.23333,57.114319,13328638
268,2020-01-09,83.266663,83.666664,81.900002,83.0,58.356453,13828252
269,2020-01-10,83.333336,83.833336,82.699997,83.633331,58.801739,12566014
270,2020-01-13,83.933334,85.066666,83.533333,84.633331,59.504826,8621076
271,2020-01-14,85.066666,85.466667,84.433334,84.599998,59.481388,6732202
272,2020-01-15,84.633331,84.666664,83.333336,83.800003,58.918926,7152738
273,2020-01-16,84.033333,84.333336,82.666664,82.766663,58.192394,10577692
274,2020-01-17,82.766663,82.833336,81.533333,81.766663,57.489307,11573763
275,2020-01-20,78.633331,79.800003,75.800003,78.333336,55.075367,67893711
276,2020-01-21,78.666664,78.966667,76.166664,76.533333,53.809803,69767703
277,2020-01-22,77.766663,77.933334,74.633331,75.766663,53.270763,107592835
278,2020-01-23,76.73333,80.599998,76.699997,78.900002,55.473782,314893702
279,2020-01-24,81.0,81.099998,79.400002,79.766663,56.083115,39238492
280,2020-01-27,79.5,80.133331,78.0,78.300003,55.051929,20398282
281,2020-01-28,78.766663,79.73333,77.566666,78.599998,55.262848,31914822
282,2020-01-29,79.199997,79.966667,78.533333,78.866669,55.450348,32001970
283,2020-01-30,79.933334,79.966667,77.466667,78.099998,54.911308,42007012
284,2020-01-31,79.033333,79.033333,75.066666,75.633331,53.177021,55113961
285,2020-02-03,73.366669,74.933334,71.699997,72.033333,50.645893,37608319
286,2020-02-04,73.333336,76.133331,73.0,75.866669,53.34108,31528422
287,2020-02-05,76.566666,77.23333,75.933334,76.466667,53.762932,23615974
288,2020-02-06,77.0,78.333336,76.933334,78.033333,54.864429,19620445
289,2020-02-07,77.800003,78.5,76.666664,78.333336,55.075367,16255411
290,2020-02-10,78.266663,78.900002,76.833336,77.199997,54.278519,20656924
291,2020-02-11,77.333336,78.266663,77.133331,77.366669,54.39571,15500902
292,2020-02-12,77.366669,77.966667,76.433334,76.73333,53.950413,17915650
293,2020-02-13,76.633331,77.166664,76.166664,76.5,53.786366,13542210
294,2020-02-14,76.466667,77.133331,75.800003,76.73333,53.950413,17713123
295,2020-02-17,76.666664,76.866669,74.166664,74.533333,52.403622,14507611
296,2020-02-18,74.599998,76.73333,73.633331,75.099998,52.802032,21775992
297,2020-02-19,75.866669,76.333336,75.099998,76.133331,53.528561,12031689
298,2020-02-20,75.699997,76.300003,74.666664,74.866669,52.637985,16438315
299,2020-02-24,75.199997,75.400002,73.433334,73.699997,51.817711,11890494
300,2020-02-25,74.599998,75.300003,73.400002,73.633331,51.77084,16818484
301,2020-02-26,73.466667,74.199997,72.0,72.23333,50.786518,17215348
302,2020-02-27,72.23333,72.23333,70.0,70.433334,49.520958,26486947
303,2020-02-28,69.199997,71.599998,67.266663,70.5,49.567829,36326827
304,2020-03-02,72.300003,75.266663,68.73333,69.300003,48.724129,21871314
305,2020-03-03,70.333336,71.866669,69.533333,71.099998,49.989677,19908892
306,2020-03-04,71.199997,72.5,70.5,71.066666,49.966244,20416750
307,2020-03-05,71.699997,72.266663,69.633331,69.866669,49.122536,15247762
308,2020-03-06,67.866669,67.866669,66.199997,67.199997,47.247631,37025709
309,2020-03-09,68.199997,70.166664,65.333336,66.266663,46.591415,49467889
310,2020-03-11,66.699997,66.73333,63.366665,64.599998,45.41959,30382858
311,2020-03-12,62.0,62.433334,58.166664,58.599998,41.201061,42261342
312,2020-03-13,53.533333,62.166664,50.666664,61.5,43.240021,62382150
313,2020-03-16,60.266666,61.733334,58.433334,59.799999,42.044762,44735226
314,2020-03-17,60.0,62.333332,59.299999,59.599998,41.904148,25862538
315,2020-03-18,60.166664,60.900002,57.633331,58.400002,41.06044,27207225
316,2020-03-19,56.299999,60.533333,54.933334,58.633331,41.224495,31804096
317,2020-03-20,59.333332,61.966667,58.733334,60.400002,42.466621,30046032
318,2020-03-23,54.666664,58.166664,53.333332,53.833332,39.712563,21036792
319,2020-03-24,55.266666,56.0,51.766666,53.133331,39.196171,23489107
320,2020-03-25,51.866665,53.966667,51.333332,51.900002,38.28635,27131977
321,2020-03-26,52.0,52.333332,49.766666,52.0,38.360123,27474744
322,2020-03-27,52.333332,53.433334,50.700001,51.266666,37.819145,20163504
323,2020-03-30,50.0,52.200001,49.633331,51.200001,37.769966,17237094
324,2020-03-31,52.0,55.0,51.366665,54.433334,40.155182,36416907
325,2020-04-01,54.433334,54.799999,52.0,52.633331,38.827324,15719215
326,2020-04-03,54.0,54.733334,51.066666,53.0,39.097816,25509141
327,2020-04-07,54.666664,55.799999,53.333332,55.333332,40.819103,24115600
328,2020-04-08,55.233334,57.333332,54.066666,54.5,40.204353,30641683
329,2020-04-09,55.133331,56.133331,54.566666,55.599998,41.015823,20377549
330,2020-04-13,56.333332,56.333332,54.533333,55.433334,40.892879,14518111
331,2020-04-15,56.0,57.533333,55.200001,55.466667,40.917461,20492952
332,2020-04-16,55.5,57.200001,55.033333,56.466667,41.655159,17985256
333,2020-04-17,57.366665,57.866665,56.666664,57.333332,42.294491,13740103
334,2020-04-20,58.5,59.666664,57.166664,58.366665,43.056778,26531673
335,2020-04-21,57.866665,57.866665,55.0,55.333332,40.819103,20456791
336,2020-04-22,55.299999,55.833332,52.766666,55.333332,40.819103,22974556
337,2020-04-23,55.599998,56.666664,55.200001,55.400002,40.868282,13770837
338,2020-04-24,54.833332,56.266666,54.066666,54.333332,40.081406,15625792
339,2020-04-27,54.933334,55.366665,54.200001,54.333332,40.081406,9480783
340,2020-04-28,54.733334,55.0,52.866665,53.099998,39.171589,27725482
341,2020-04-29,53.333332,54.099998,53.200001,53.666664,39.589615,18324982
342,2020-04-30,54.366665,56.333332,54.200001,56.133331,41.409256,31786479
343,2020-05-04,55.099998,55.133331,53.0,53.166664,39.220764,18414820
344,2020-05-05,54.0,54.666664,52.266666,52.466667,38.70438,20327146
345,2020-05-06,51.200001,51.533333,48.533333,51.033333,37.647015,39446902
346,2020-05-07,51.233334,51.333332,50.400002,50.5,37.253582,20133519
347,2020-05-08,50.733334,51.333332,49.366665,49.566666,36.565063,21801681
348,2020-05-11,50.366665,50.866665,49.866665,50.233334,37.056866,19354492
349,2020-05-12,50.566666,51.133331,49.733334,49.933334,36.835548,24453981
350,2020-05-13,51.933334,51.933334,50.5,50.666664,37.37653,27360669
351,2020-05-14,50.666664,50.966667,50.0,50.099998,36.9585,13589103
352,2020-05-15,50.5,50.933334,50.133331,50.333332,37.130634,23720979
353,2020-05-18,50.366665,50.533333,47.433334,47.700001,35.18803,26546949
354,2020-05-19,48.566666,48.933334,47.866665,48.033333,35.433933,18603873
355,2020-05-20,48.233334,49.666664,47.933334,49.400002,36.442116,19387255
356,2020-05-21,49.400002,49.966667,48.666664,49.633331,36.614243,15359784
357,2020-05-22,49.166664,50.599998,48.533333,50.333332,37.130634,21714805
358,2020-05-26,51.066666,51.900002,50.766666,51.433334,37.942089,23229154
359,2020-05-27,51.466667,51.966667,50.666664,51.700001,38.138817,21470166
360,2020-05-28,51.599998,52.533333,51.466667,51.799999,38.212582,14966770
361,2020-05-29,51.799999,56.466667,51.466667,55.466667,40.917461,51853494
362,2020-06-01,56.866665,58.166664,56.333332,57.433334,42.368263,44693584
363,2020-06-02,57.733334,57.900002,56.5,57.200001,42.196129,26984125
364,2020-06-03,57.533333,59.266666,57.400002,58.0,42.786289,29209218
365,2020-06-04,57.366665,57.766666,56.066666,57.266666,42.245312,43910230
366,2020-06-05,57.733334,60.033333,57.466667,59.599998,43.966599,36188166
367,2020-06-08,61.933334,64.266663,61.400002,62.066666,45.786243,59083390
368,2020-06-09,62.233334,62.400002,60.066666,60.433334,44.581345,25168882
369,2020-06-10,60.400002,61.299999,59.400002,59.966667,44.237091,20502175
370,2020-06-11,60.066666,62.233334,58.599998,58.900002,43.450214,44547292
