,Date,Open,High,Low,Close,Volume
98,28/04/2023,2312.300049,2369.0,2312.300049,2364.399902,2884961
99,02/05/2023,2373.199951,2416.350098,2373.199951,2384.449951,1840153
100,03/05/2023,2384.100098,2390.0,2348.5,2356.300049,998235
101,04/05/2023,2361.800049,2381.649902,2342.850098,2356.899902,1230912
102,05/05/2023,2357.0,2406.949951,2357.0,2377.5,2425866
103,08/05/2023,2377.449951,2385.0,2354.050049,2365.399902,1583576
104,09/05/2023,2367.649902,2401.899902,2367.649902,2374.350098,1417301
105,10/05/2023,2387.0,2388.949951,2350.0,2364.449951,1675409
106,11/05/2023,2300.0,2314.050049,2237.350098,2242.149902,9470848
107,12/05/2023,2222.649902,2235.0,2197.350098,2221.100098,5367292
108,15/05/2023,2220.899902,2260.0,2215.0,2246.850098,2662740
109,16/05/2023,2254.600098,2255.0,2223.100098,2227.199951,2528855
110,17/05/2023,2224.350098,2244.0,2210.199951,2219.600098,1961004
111,18/05/2023,2230.0,2233.550049,2181.0,2188.199951,2290757
112,19/05/2023,2192.0,2199.050049,2168.5,2190.050049,1729803
113,22/05/2023,2190.0,2222.0,2178.399902,2216.600098,1112099
114,23/05/2023,2225.600098,2228.600098,2194.0,2197.649902,2265389
115,24/05/2023,2200.0,2208.5,2176.0,2185.149902,2648479
116,25/05/2023,2190.0,2207.300049,2178.0,2204.699951,1689521
117,26/05/2023,2209.0,2220.75,2201.0,2218.449951,1249128
118,29/05/2023,2225.0,2241.800049,2220.199951,2224.550049,1369656
119,30/05/2023,2230.0,2237.0,2207.199951,2210.800049,1716729
120,31/05/2023,2201.100098,2224.0,2200.0,2205.649902,2809284
121,01/06/2023,2217.0,2222.0,2202.149902,2207.800049,1049488
122,02/06/2023,2221.0,2237.300049,2212.149902,2234.550049,1399950
123,05/06/2023,2245.0,2272.800049,2240.0,2268.300049,2344944
124,06/06/2023,2269.0,2280.699951,2263.699951,2277.949951,1677680
125,07/06/2023,2278.0,2318.0,2278.0,2315.5,2128603
126,08/06/2023,2316.949951,2345.050049,2312.75,2340.300049,2556995
127,09/06/2023,2345.0,2368.850098,2338.25,2363.0,2501720
128,12/06/2023,2365.0,2370.0,2333.100098,2339.949951,1172382
129,13/06/2023,2345.850098,2357.899902,2327.100098,2354.399902,1688768
130,14/06/2023,2352.899902,2360.0,2340.0,2355.050049,1013564
131,15/06/2023,2355.0,2369.5,2349.0,2361.300049,2561534
132,16/06/2023,2363.75,2380.0,2352.25,2366.800049,1794542
133,19/06/2023,2379.0,2419.899902,2361.0,2366.350098,3111256
134,20/06/2023,2364.949951,2389.649902,2354.449951,2382.0,1771306
135,21/06/2023,2382.0,2412.0,2382.0,2394.449951,1607299
136,22/06/2023,2394.600098,2424.0,2380.0,2416.25,1741775
137,23/06/2023,2418.949951,2427.0,2383.25,2389.550049,1212955
138,26/06/2023,2398.100098,2403.850098,2367.949951,2377.550049,793572
139,27/06/2023,2387.449951,2396.949951,2371.550049,2388.050049,1012317
140,28/06/2023,2388.050049,2388.050049,2388.050049,2388.050049,0
141,30/06/2023,2420.0,2483.5,2415.050049,2475.550049,2690699
142,03/07/2023,2478.199951,2492.399902,2448.0,2454.050049,1078456
143,04/07/2023,2458.199951,2484.399902,2458.199951,2461.850098,1441581
144,05/07/2023,2461.0,2484.949951,2454.350098,2470.800049,1191896
145,06/07/2023,2468.100098,2499.949951,2467.550049,2488.600098,1796824
146,07/07/2023,2482.75,2504.0,2444.600098,2449.350098,1837661
147,10/07/2023,2450.0,2463.350098,2420.0,2438.75,1178479
148,11/07/2023,2447.199951,2479.0,2447.199951,2474.550049,1219658
149,12/07/2023,2480.300049,2485.949951,2447.800049,2454.949951,1822435
150,13/07/2023,2466.0,2484.899902,2446.25,2450.149902,1141663
151,14/07/2023,2450.25,2477.050049,2448.649902,2472.25,845623
152,17/07/2023,2475.0,2494.0,2465.0,2468.800049,878697
153,18/07/2023,2469.0,2489.949951,2468.100098,2474.699951,720865
154,19/07/2023,2474.600098,2502.949951,2466.399902,2494.149902,1431080
155,20/07/2023,2494.0,2495.699951,2469.050049,2489.699951,1045704
156,21/07/2023,2522.0,2595.0,2521.100098,2586.25,4610417
157,24/07/2023,2637.649902,2638.0,2583.899902,2605.25,2155297
158,25/07/2023,2616.0,2617.75,2553.0,2560.899902,2068876
159,26/07/2023,2591.0,2673.850098,2585.0,2646.25,5820099
160,27/07/2023,2668.949951,2676.350098,2646.449951,2660.199951,2117794
161,28/07/2023,2660.149902,2668.149902,2625.0,2649.550049,1325724
162,31/07/2023,2655.0,2690.0,2631.100098,2681.350098,1284981
163,01/08/2023,2681.350098,2689.0,2655.350098,2666.649902,1298745
164,02/08/2023,2638.0,2644.949951,2602.699951,2622.149902,1479486
165,03/08/2023,2615.0,2642.75,2586.300049,2598.100098,1612618
166,04/08/2023,2605.0,2635.0,2598.5,2626.899902,1101278
167,07/08/2023,2628.0,2654.0,2623.100098,2635.899902,1163125
168,08/08/2023,2639.050049,2649.5,2628.300049,2632.199951,767310
169,09/08/2023,2635.0,2655.0,2615.25,2651.600098,906865
170,10/08/2023,2640.100098,2661.600098,2621.649902,2643.5,1040041
171,11/08/2023,2642.050049,2656.899902,2631.25,2638.5,1320121
172,14/08/2023,2637.0,2663.550049,2616.0,2659.899902,1364413
173,16/08/2023,2669.0,2695.0,2652.050049,2691.050049,1703875
174,17/08/2023,2691.050049,2691.050049,2642.0,2652.5,1629067
175,18/08/2023,2650.0,2674.699951,2632.75,2641.949951,1898966
176,21/08/2023,2641.850098,2666.600098,2623.449951,2662.25,1376318
177,22/08/2023,2668.0,2685.649902,2662.0,2678.800049,1497180
178,23/08/2023,2689.550049,2726.0,2682.449951,2717.600098,1990672
179,24/08/2023,2747.5,2766.800049,2680.600098,2688.149902,2619182
180,25/08/2023,2677.449951,2682.699951,2631.0,2638.399902,1408427
181,28/08/2023,2653.550049,2700.0,2650.050049,2695.350098,1551734
182,29/08/2023,2710.0,2722.100098,2696.300049,2718.949951,1101830
183,30/08/2023,2722.949951,2737.649902,2707.0,2709.0,1920079
184,31/08/2023,2720.0,2724.600098,2678.350098,2702.699951,2439625
185,01/09/2023,2710.0,2715.949951,2688.300049,2702.100098,1263430
186,04/09/2023,2733.0,2742.0,2705.0,2711.100098,1548282
187,05/09/2023,2720.5,2739.0,2720.0,2732.949951,1066447
188,06/09/2023,2740.0,2742.800049,2712.0,2730.449951,1747425
189,07/09/2023,2733.0,2855.949951,2730.0,2846.399902,4100519
190,08/09/2023,2888.0,2928.699951,2872.449951,2901.600098,3638510
191,11/09/2023,2905.0,2926.0,2890.050049,2894.199951,1545803
192,12/09/2023,2951.600098,3009.0,2932.449951,2944.100098,7788759
193,13/09/2023,2943.5,2943.699951,2888.449951,2906.75,2458417
194,14/09/2023,2924.899902,2931.649902,2906.0,2918.600098,1910041
195,15/09/2023,2933.0,2934.949951,2900.0,2908.550049,1655275
196,18/09/2023,2910.0,2930.0,2907.0,2919.850098,736631
197,20/09/2023,2926.949951,2944.949951,2886.050049,2890.0,1399240
198,21/09/2023,2885.050049,2905.100098,2846.050049,2899.350098,2444711
199,22/09/2023,2908.699951,2936.449951,2902.25,2918.5,1965569
200,25/09/2023,2917.949951,2923.800049,2871.0,2902.5,1049532
201,26/09/2023,2915.0,2944.0,2910.0,2912.550049,953456
202,27/09/2023,2922.0,2994.899902,2911.649902,2965.050049,2903693
203,28/09/2023,2989.0,3050.5,2978.25,3010.0,4081102
