,Date,Open,High,Low,Close,Volume
70,28-12-2007,6079.549805,6098.600098,6021.899902,6079.700195,0.0
71,31-12-2007,6095.0,6167.75,6095.0,6138.600098,0.0
72,01-01-2008,6136.75,6165.350098,6109.850098,6144.350098,0.0
73,02-01-2008,6144.700195,6197.0,6060.850098,6179.399902,0.0
74,03-01-2008,6184.25,6230.149902,6126.399902,6178.549805,0.0
75,04-01-2008,6179.100098,6300.049805,6179.100098,6274.299805,0.0
76,07-01-2008,6271.0,6289.799805,6193.350098,6279.100098,0.0
77,08-01-2008,6282.450195,6357.100098,6221.600098,6287.850098,0.0
78,09-01-2008,6287.549805,6338.299805,6231.25,6272.0,0.0
79,10-01-2008,6278.100098,6347.0,6142.899902,6156.950195,0.0
80,11-01-2008,6166.649902,6224.200195,6112.549805,6200.100098,0.0
81,14-01-2008,6208.799805,6244.149902,6172.0,6206.799805,0.0
82,15-01-2008,6226.350098,6260.450195,6053.299805,6074.25,0.0
83,16-01-2008,6065.0,6065.0,5825.75,5935.75,0.0
84,17-01-2008,5937.950195,6013.149902,5880.299805,5913.200195,0.0
85,18-01-2008,5907.75,5908.75,5677.0,5705.299805,0.0
86,21-01-2008,5705.0,5705.0,4977.100098,5208.799805,0.0
87,22-01-2008,5203.350098,5203.350098,4448.5,4899.299805,0.0
88,23-01-2008,4903.049805,5328.049805,4891.600098,5203.399902,0.0
89,24-01-2008,5208.0,5357.200195,4995.799805,5033.450195,0.0
90,25-01-2008,5035.049805,5399.25,5035.049805,5383.350098,0.0
91,28-01-2008,5380.950195,5380.950195,5071.0,5274.100098,0.0
92,29-01-2008,5279.549805,5391.600098,5225.25,5280.799805,0.0
93,30-01-2008,5283.75,5314.299805,5142.25,5167.600098,0.0
94,31-01-2008,5172.25,5251.649902,5071.149902,5137.450195,0.0
95,01-02-2008,5140.600098,5339.950195,5090.75,5317.25,0.0
96,04-02-2008,5315.549805,5545.200195,5315.549805,5463.5,0.0
97,05-02-2008,5463.75,5500.600098,5412.950195,5483.899902,0.0
98,06-02-2008,5470.399902,5470.399902,5257.049805,5322.549805,0.0
99,07-02-2008,5322.549805,5344.600098,5113.850098,5133.25,0.0
100,08-02-2008,5132.100098,5173.850098,5034.25,5120.350098,0.0
101,11-02-2008,5120.549805,5126.399902,4803.600098,4857.0,0.0
102,12-02-2008,4877.850098,4949.600098,4820.450195,4838.25,0.0
103,13-02-2008,4836.549805,4986.549805,4836.549805,4929.450195,0.0
104,14-02-2008,4944.649902,5220.25,4944.649902,5202.0,0.0
105,15-02-2008,5202.850098,5315.399902,5104.75,5302.899902,0.0
106,18-02-2008,5304.450195,5348.600098,5224.0,5276.899902,0.0
107,19-02-2008,5278.399902,5368.450195,5262.0,5280.799805,0.0
108,20-02-2008,5267.149902,5267.149902,5116.299805,5154.450195,0.0
109,21-02-2008,5156.899902,5241.350098,5120.049805,5191.799805,0.0
110,22-02-2008,5183.399902,5184.0,5092.799805,5110.75,0.0
111,25-02-2008,5112.25,5212.350098,5055.149902,5200.700195,0.0
112,26-02-2008,5200.799805,5281.200195,5200.799805,5270.049805,0.0
113,27-02-2008,5271.399902,5368.149902,5249.75,5268.399902,0.0
114,28-02-2008,5266.350098,5302.850098,5227.149902,5285.100098,0.0
115,29-02-2008,5285.0,5290.799805,5098.350098,5223.5,0.0
116,03-03-2008,5222.799805,5222.799805,4936.049805,4953.0,0.0
117,04-03-2008,4958.549805,4976.700195,4812.950195,4864.25,0.0
118,05-03-2008,4866.850098,4936.75,4847.25,4921.399902,0.0
119,07-03-2008,4918.299805,4918.299805,4672.25,4771.600098,0.0
120,10-03-2008,4767.799805,4814.950195,4620.5,4800.399902,0.0
121,11-03-2008,4796.299805,4888.5,4732.850098,4865.899902,0.0
122,12-03-2008,4869.75,5019.200195,4854.75,4872.0,0.0
123,13-03-2008,4868.700195,4868.799805,4580.149902,4623.600098,0.0
124,14-03-2008,4623.799805,4758.950195,4607.549805,4745.799805,0.0
125,17-03-2008,4745.450195,4745.450195,4482.100098,4503.100098,0.0
126,18-03-2008,4519.899902,4617.950195,4468.549805,4533.0,0.0
127,19-03-2008,4534.75,4718.399902,4533.899902,4573.950195,0.0
128,24-03-2008,4576.799805,4649.450195,4539.799805,4609.850098,0.0
129,25-03-2008,4616.799805,4896.799805,4616.799805,4877.5,0.0
130,26-03-2008,4878.700195,4912.299805,4808.649902,4828.850098,0.0
131,27-03-2008,4828.799805,4863.75,4769.600098,4830.25,0.0
132,28-03-2008,4830.0,4970.799805,4796.350098,4942.0,0.0
133,31-03-2008,4942.149902,4947.0,4703.850098,4734.5,0.0
134,01-04-2008,4735.649902,4800.75,4628.75,4739.549805,0.0
135,02-04-2008,4741.399902,4916.75,4741.399902,4754.200195,0.0
136,03-04-2008,4753.899902,4833.25,4738.200195,4771.600098,0.0
137,04-04-2008,4766.700195,4791.700195,4632.700195,4647.0,0.0
138,07-04-2008,4631.350098,4798.549805,4628.799805,4761.200195,0.0
139,08-04-2008,4760.649902,4769.549805,4677.799805,4709.649902,0.0
140,09-04-2008,4707.049805,4758.25,4667.5,4747.049805,0.0
141,10-04-2008,4747.549805,4799.5,4720.899902,4733.0,0.0
142,11-04-2008,4734.350098,4817.399902,4727.25,4777.799805,0.0
143,15-04-2008,4779.950195,4917.100098,4708.299805,4879.649902,0.0
144,16-04-2008,4881.649902,4951.399902,4874.049805,4887.299805,0.0
145,17-04-2008,4890.600098,4984.950195,4889.649902,4958.399902,0.0
146,21-04-2008,4955.899902,5053.399902,4955.899902,5037.0,0.0
147,22-04-2008,5037.049805,5074.25,4994.049805,5049.299805,0.0
148,23-04-2008,5044.350098,5083.5,5003.549805,5022.799805,0.0
149,24-04-2008,5022.899902,5072.700195,4991.350098,4999.850098,0.0
150,25-04-2008,4999.149902,5117.700195,4999.149902,5111.700195,0.0
151,28-04-2008,5112.5,5147.450195,5079.149902,5089.649902,0.0
152,29-04-2008,5092.399902,5210.899902,5082.149902,5195.5,0.0
153,30-04-2008,5198.350098,5230.75,5155.850098,5165.899902,0.0
154,02-05-2008,5265.299805,5298.850098,5197.600098,5228.200195,0.0
155,05-05-2008,5227.25,5254.5,5182.600098,5192.25,0.0
156,06-05-2008,5192.350098,5206.5,5110.899902,5144.649902,0.0
157,07-05-2008,5156.700195,5159.049805,5101.25,5135.5,0.0
158,08-05-2008,5135.799805,5143.049805,5062.450195,5081.700195,0.0
159,09-05-2008,5070.850098,5087.649902,4969.399902,4982.600098,0.0
160,12-05-2008,4981.0,5021.75,4913.799805,5012.649902,0.0
161,13-05-2008,5008.600098,5066.0,4943.75,4957.799805,0.0
162,14-05-2008,4958.450195,5026.100098,4932.049805,5011.75,0.0
163,15-05-2008,5010.899902,5118.549805,4999.600098,5115.25,0.0
164,16-05-2008,5115.649902,5167.399902,5106.399902,5157.700195,0.0
165,20-05-2008,5157.0,5160.049805,5072.399902,5104.950195,0.0
166,21-05-2008,5105.700195,5135.549805,5048.700195,5117.649902,0.0
167,22-05-2008,5117.0,5118.899902,5010.700195,5025.450195,0.0
168,23-05-2008,5026.549805,5059.049805,4940.700195,4946.549805,0.0
169,26-05-2008,4953.600098,4953.600098,4858.0,4875.049805,0.0
170,27-05-2008,4877.149902,4932.0,4846.200195,4859.799805,0.0
171,28-05-2008,4862.700195,4926.899902,4835.649902,4918.350098,0.0
172,29-05-2008,4926.299805,4957.399902,4801.899902,4835.299805,0.0
173,30-05-2008,4844.049805,4908.850098,4833.450195,4870.100098,0.0
174,02-06-2008,4869.25,4908.799805,4713.0,4739.600098,0.0
175,03-06-2008,4739.299805,4739.299805,4634.0,4715.899902,0.0
176,04-06-2008,4718.700195,4731.5,4564.5,4585.600098,0.0
177,05-06-2008,4586.950195,4690.600098,4536.25,4676.950195,0.0
178,06-06-2008,4680.549805,4746.299805,4614.25,4627.799805,0.0
179,09-06-2008,4626.450195,4626.450195,4411.600098,4500.950195,0.0
180,10-06-2008,4522.0,4522.549805,4369.799805,4449.799805,0.0
181,11-06-2008,4469.649902,4541.049805,4468.049805,4523.600098,0.0
182,12-06-2008,4524.399902,4550.0,4392.0,4539.350098,0.0
183,13-06-2008,4539.5,4563.350098,4491.350098,4517.100098,0.0
184,16-06-2008,4536.299805,4617.700195,4536.299805,4572.5,0.0
185,17-06-2008,4572.5,4664.049805,4561.75,4653.0,0.0
186,18-06-2008,4652.799805,4679.75,4569.899902,4582.399902,0.0
187,19-06-2008,4582.549805,4585.700195,4488.950195,4504.25,0.0
188,20-06-2008,4504.200195,4532.0,4333.600098,4347.549805,0.0
189,23-06-2008,4351.149902,4351.149902,4225.5,4266.399902,0.0
190,24-06-2008,4271.049805,4305.899902,4156.100098,4191.100098,0.0
191,25-06-2008,4189.600098,4264.549805,4093.199951,4252.649902,0.0
192,26-06-2008,4252.600098,4324.75,4230.0,4315.850098,0.0
193,27-06-2008,4315.299805,4315.299805,4119.200195,4136.649902,0.0
194,30-06-2008,4136.25,4163.0,4021.699951,4040.550049,0.0
195,01-07-2008,4039.75,4075.399902,3878.199951,3896.75,0.0
196,02-07-2008,3895.300049,4107.149902,3848.25,4093.350098,0.0
197,03-07-2008,4094.600098,4097.350098,3874.850098,3925.75,0.0
198,04-07-2008,3926.649902,4033.5,3896.399902,4016.0,0.0
199,07-07-2008,4002.0,4114.5,4002.0,4030.0,0.0
200,08-07-2008,4028.699951,4028.699951,3896.050049,3988.550049,0.0
201,09-07-2008,3990.899902,4169.399902,3990.899902,4157.100098,0.0
202,10-07-2008,4155.649902,4187.950195,4110.399902,4162.200195,0.0
203,11-07-2008,4166.0,4215.5,4014.449951,4049.0,0.0
204,14-07-2008,4047.449951,4118.100098,4004.25,4039.699951,0.0
205,15-07-2008,4039.300049,4040.699951,3835.5,3861.100098,0.0
206,16-07-2008,3861.550049,3920.050049,3790.199951,3816.699951,0.0
207,17-07-2008,3823.149902,3968.75,3823.149902,3947.199951,0.0
208,18-07-2008,3962.949951,4110.549805,3926.300049,4092.25,0.0
209,21-07-2008,4092.199951,4168.149902,4072.75,4159.5,0.0
210,22-07-2008,4158.450195,4262.450195,4137.950195,4240.100098,0.0
211,23-07-2008,4246.700195,4491.549805,4246.700195,4476.799805,0.0
212,24-07-2008,4476.200195,4539.450195,4385.850098,4433.549805,0.0
213,25-07-2008,4440.850098,4440.850098,4297.149902,4311.850098,0.0
214,28-07-2008,4282.25,4352.649902,4282.25,4332.100098,0.0
215,29-07-2008,4332.200195,4332.200195,4159.149902,4189.850098,0.0
216,30-07-2008,4191.200195,4327.0,4191.200195,4313.549805,0.0
217,31-07-2008,4314.350098,4342.0,4285.549805,4332.950195,0.0
218,01-08-2008,4331.600098,4422.950195,4235.700195,4413.549805,0.0
219,04-08-2008,4426.100098,4436.149902,4362.899902,4395.350098,0.0
220,05-08-2008,4395.799805,4515.149902,4376.0,4502.850098,0.0
221,06-08-2008,4506.25,4615.899902,4503.899902,4517.549805,0.0
222,07-08-2008,4515.25,4580.149902,4493.700195,4523.850098,0.0
223,08-08-2008,4518.350098,4546.350098,4464.0,4529.5,0.0
224,11-08-2008,4529.350098,4625.200195,4529.350098,4620.399902,0.0
225,12-08-2008,4620.950195,4649.850098,4525.75,4552.25,0.0
226,13-08-2008,4548.049805,4572.649902,4497.25,4529.049805,0.0
227,14-08-2008,4524.200195,4529.799805,4421.25,4430.700195,0.0
228,18-08-2008,4430.700195,4447.399902,4379.850098,4393.049805,0.0
229,19-08-2008,4393.100098,4393.700195,4316.549805,4368.25,0.0
230,20-08-2008,4365.450195,4434.899902,4365.450195,4415.75,0.0
231,21-08-2008,4416.200195,4418.549805,4271.299805,4283.850098,0.0
232,22-08-2008,4283.850098,4337.0,4248.0,4327.450195,0.0
233,25-08-2008,4317.950195,4398.799805,4317.950195,4335.350098,0.0
234,26-08-2008,4335.200195,4345.049805,4283.299805,4337.5,0.0
235,27-08-2008,4336.850098,4364.25,4282.649902,4292.100098,0.0
236,28-08-2008,4290.75,4304.5,4201.850098,4214.0,0.0
237,29-08-2008,4230.600098,4368.799805,4230.600098,4360.0,0.0
238,01-09-2008,4356.100098,4365.0,4281.350098,4348.649902,0.0
239,02-09-2008,4358.850098,4522.399902,4343.100098,4504.0,0.0
240,04-09-2008,4512.950195,4514.600098,4419.450195,4447.75,0.0
241,05-09-2008,4444.700195,4444.700195,4328.899902,4352.299805,0.0
242,08-09-2008,4358.299805,4558.0,4358.299805,4482.299805,0.0
243,09-09-2008,4485.149902,4497.5,4418.950195,4468.700195,0.0
244,10-09-2008,4467.5,4467.5,4382.350098,4400.25,0.0
245,11-09-2008,4397.25,4399.299805,4272.75,4290.299805,0.0
246,12-09-2008,4291.600098,4323.899902,4200.149902,4228.450195,0.0
247,15-09-2008,4231.950195,4237.25,3955.399902,4072.899902,0.0
248,16-09-2008,4072.550049,4090.100098,3919.350098,4074.899902,0.0
249,17-09-2008,4074.800049,4116.700195,3974.600098,4008.25,0.0
250,18-09-2008,4005.25,4050.100098,3799.550049,4038.149902,0.0
251,19-09-2008,4040.800049,4262.649902,4040.800049,4245.25,0.0
252,22-09-2008,4248.950195,4303.25,4202.399902,4223.049805,0.0
253,23-09-2008,4223.899902,4224.700195,4117.899902,4126.899902,0.0
254,24-09-2008,4125.75,4207.950195,4115.850098,4161.25,0.0
255,25-09-2008,4162.149902,4172.600098,4077.5,4110.549805,0.0
256,26-09-2008,4108.75,4110.700195,3970.350098,3985.25,0.0
257,29-09-2008,3990.199951,3997.550049,3777.300049,3850.050049,0.0
258,30-09-2008,3848.699951,3966.850098,3715.050049,3921.199951,0.0
259,01-10-2008,3921.850098,4000.5,3861.25,3950.75,0.0
260,03-10-2008,3953.550049,3969.550049,3804.850098,3818.300049,0.0
261,06-10-2008,3817.300049,3820.850098,3581.600098,3602.350098,0.0
262,07-10-2008,3606.949951,3732.649902,3537.0,3606.600098,0.0
263,08-10-2008,3604.399902,3604.399902,3329.449951,3513.649902,0.0
264,10-10-2008,3502.050049,3502.050049,3198.949951,3279.949951,0.0
265,13-10-2008,3272.899902,3510.199951,3272.899902,3490.699951,0.0
266,14-10-2008,3494.100098,3648.25,3491.5,3518.649902,0.0
267,15-10-2008,3517.899902,3518.5,3324.550049,3338.399902,0.0
268,16-10-2008,3333.850098,3333.850098,3099.899902,3269.300049,0.0
269,17-10-2008,3269.050049,3335.949951,3046.600098,3074.350098,0.0
270,20-10-2008,3108.199951,3238.399902,3058.949951,3122.800049,0.0
271,21-10-2008,3125.399902,3254.850098,3117.350098,3234.899902,0.0
272,22-10-2008,3234.699951,3235.75,3051.800049,3065.149902,0.0
273,23-10-2008,3064.800049,3085.100098,2917.149902,2943.149902,0.0
274,24-10-2008,2936.25,2936.25,2525.050049,2584.0,0.0
275,27-10-2008,2583.75,2585.300049,2252.75,2524.199951,0.0
276,29-10-2008,2685.300049,2781.25,2631.899902,2697.050049,0.0
277,31-10-2008,2696.300049,2921.350098,2696.300049,2885.600098,0.0
278,03-11-2008,2885.399902,3062.050049,2885.399902,3043.850098,0.0
279,04-11-2008,3050.25,3152.300049,2985.0,3142.100098,0.0
280,05-11-2008,3155.75,3240.550049,2971.0,2994.949951,0.0
281,06-11-2008,2998.449951,3007.800049,2860.25,2892.649902,0.0
282,07-11-2008,2893.25,3010.0,2860.100098,2973.0,0.0
283,10-11-2008,2973.300049,3161.25,2973.300049,3148.25,0.0
284,11-11-2008,3147.199951,3147.199951,2919.449951,2938.649902,0.0
285,12-11-2008,2937.899902,2975.199951,2794.949951,2848.449951,0.0
286,14-11-2008,2848.0,2938.800049,2778.800049,2810.350098,0.0
287,17-11-2008,2813.399902,2835.699951,2694.5,2799.550049,0.0
288,18-11-2008,2802.449951,2802.449951,2664.300049,2683.149902,0.0
289,19-11-2008,2682.75,2772.399902,2617.899902,2635.0,0.0
290,20-11-2008,2634.199951,2634.199951,2502.899902,2553.149902,0.0
291,21-11-2008,2553.600098,2718.600098,2539.800049,2693.449951,0.0
292,24-11-2008,2690.850098,2740.350098,2633.800049,2708.25,0.0
293,25-11-2008,2708.300049,2790.699951,2638.199951,2654.0,0.0
294,26-11-2008,2652.449951,2762.600098,2643.350098,2752.25,0.0
296,28-11-2008,2745.699951,2779.0,2690.300049,2755.100098,0.0
297,01-12-2008,2755.149902,2832.850098,2669.5,2682.899902,0.0
298,02-12-2008,2672.899902,2672.899902,2570.699951,2657.800049,0.0
299,03-12-2008,2657.5,2693.649902,2611.949951,2656.449951,0.0
300,04-12-2008,2656.5,2793.800049,2646.350098,2788.0,0.0
301,05-12-2008,2786.649902,2821.149902,2701.350098,2714.399902,0.0
302,08-12-2008,2714.699951,2861.550049,2714.699951,2784.0,0.0
303,10-12-2008,2785.699951,2940.149902,2785.699951,2928.25,0.0
304,11-12-2008,2934.050049,2945.300049,2861.550049,2920.149902,0.0
305,12-12-2008,2915.350098,2936.800049,2812.550049,2921.350098,0.0
306,15-12-2008,2917.899902,3012.100098,2917.899902,2981.199951,0.0
307,16-12-2008,2983.600098,3052.550049,2963.300049,3041.75,0.0
308,17-12-2008,3040.449951,3076.199951,2943.5,2954.350098,0.0
309,18-12-2008,2955.350098,3072.550049,2922.649902,3060.75,0.0
310,19-12-2008,3063.0,3106.800049,3036.300049,3077.5,0.0
311,22-12-2008,3077.25,3110.449951,3027.800049,3039.300049,0.0
312,23-12-2008,3039.25,3040.0,2957.050049,2968.649902,0.0
313,24-12-2008,2967.399902,2968.0,2900.449951,2916.850098,0.0
314,26-12-2008,2919.850098,2960.949951,2844.800049,2857.25,0.0
315,29-12-2008,2857.149902,2931.800049,2812.899902,2922.199951,0.0
316,30-12-2008,2922.550049,2999.149902,2899.75,2979.5,0.0
317,31-12-2008,2979.800049,3002.649902,2937.350098,2959.149902,0.0
318,02-01-2009,3034.600098,3079.850098,3021.800049,3046.75,0.0
319,05-01-2009,3058.75,3131.949951,3056.449951,3121.449951,0.0
320,06-01-2009,3121.5,3141.800049,3056.100098,3112.800049,0.0
321,07-01-2009,3112.800049,3147.199951,2888.199951,2920.399902,0.0
322,09-01-2009,2919.949951,2929.850098,2810.25,2873.0,0.0
323,12-01-2009,2868.850098,2869.199951,2748.550049,2773.100098,0.0
324,13-01-2009,2775.0,2802.600098,2720.800049,2744.949951,0.0
325,14-01-2009,2748.399902,2853.25,2748.399902,2835.300049,0.0
326,15-01-2009,2832.300049,2832.300049,2701.75,2736.699951,0.0
327,16-01-2009,2737.0,2835.649902,2724.199951,2828.449951,0.0
328,19-01-2009,2828.699951,2868.199951,2819.899902,2846.199951,0.0
329,20-01-2009,2842.899902,2842.899902,2758.0,2796.600098,0.0
330,21-01-2009,2777.399902,2787.300049,2690.199951,2706.149902,0.0
331,22-01-2009,2714.699951,2744.850098,2681.399902,2713.800049,0.0
332,23-01-2009,2705.449951,2765.550049,2661.649902,2678.550049,0.0
333,27-01-2009,2686.050049,2777.300049,2685.25,2771.350098,0.0
334,28-01-2009,2771.100098,2855.399902,2765.600098,2849.5,0.0
335,29-01-2009,2849.350098,2873.850098,2795.350098,2823.949951,0.0
336,30-01-2009,2824.050049,2881.0,2774.100098,2874.800049,0.0
337,02-02-2009,2872.350098,2873.449951,2760.699951,2766.649902,0.0
338,03-02-2009,2773.5,2831.699951,2752.899902,2783.899902,0.0
339,04-02-2009,2780.699951,2842.199951,2780.699951,2803.050049,0.0
340,05-02-2009,2802.75,2816.800049,2754.850098,2780.050049,0.0
341,06-02-2009,2779.350098,2852.5,2778.649902,2843.100098,0.0
342,09-02-2009,2843.050049,2926.75,2840.149902,2919.899902,0.0
343,10-02-2009,2919.699951,2957.399902,2891.75,2934.5,0.0
344,11-02-2009,2933.0,2937.5,2877.600098,2925.699951,0.0
345,12-02-2009,2927.399902,2939.0,2886.550049,2893.050049,0.0
346,13-02-2009,2896.949951,2969.75,2896.850098,2948.350098,0.0
347,16-02-2009,2948.25,2953.199951,2839.100098,2848.5,0.0
348,17-02-2009,2853.850098,2854.649902,2757.300049,2770.5,0.0
349,18-02-2009,2755.149902,2806.5,2736.649902,2776.149902,0.0
350,19-02-2009,2776.699951,2802.149902,2767.600098,2789.350098,0.0
351,20-02-2009,2789.300049,2789.300049,2709.300049,2736.449951,0.0
352,24-02-2009,2737.25,2746.199951,2677.550049,2733.899902,0.0
353,25-02-2009,2733.449951,2789.350098,2733.449951,2762.5,0.0
354,26-02-2009,2762.199951,2797.800049,2731.899902,2785.649902,0.0
355,27-02-2009,2785.699951,2787.199951,2708.449951,2763.649902,0.0
356,02-03-2009,2764.600098,2764.600098,2659.550049,2674.600098,0.0
357,03-03-2009,2672.149902,2688.5,2611.550049,2622.399902,0.0
358,04-03-2009,2611.949951,2655.699951,2611.949951,2645.199951,0.0
359,05-03-2009,2645.899902,2663.899902,2564.100098,2576.699951,0.0
360,06-03-2009,2576.75,2628.100098,2539.449951,2620.149902,0.0
361,09-03-2009,2620.100098,2621.25,2555.600098,2573.149902,0.0
362,12-03-2009,2574.5,2646.100098,2574.5,2617.449951,0.0
363,13-03-2009,2616.600098,2726.149902,2616.600098,2719.25,0.0
364,16-03-2009,2716.050049,2781.949951,2701.949951,2777.25,0.0
365,17-03-2009,2776.350098,2805.600098,2738.699951,2757.449951,0.0
366,18-03-2009,2757.649902,2836.050049,2752.25,2794.699951,0.0
367,19-03-2009,2797.050049,2822.25,2771.350098,2807.149902,0.0
368,20-03-2009,2807.350098,2816.100098,2773.649902,2807.050049,0.0
369,23-03-2009,2807.25,2949.75,2807.25,2939.899902,0.0
370,24-03-2009,2923.800049,3017.399902,2914.5,2938.699951,0.0
371,25-03-2009,2938.800049,2996.5,2923.300049,2984.350098,0.0
372,26-03-2009,2982.25,3103.350098,2982.25,3082.25,0.0
373,27-03-2009,3079.399902,3123.350098,3055.899902,3108.649902,0.0
374,30-03-2009,3108.75,3110.199951,2962.399902,2978.149902,0.0
375,31-03-2009,2981.699951,3054.300049,2966.399902,3020.949951,0.0
376,01-04-2009,3023.850098,3069.300049,2965.699951,3060.350098,0.0
377,02-04-2009,3061.050049,3228.75,3061.050049,3211.050049,0.0
378,06-04-2009,3211.350098,3303.899902,3211.350098,3256.600098,0.0
379,08-04-2009,3255.350098,3357.050049,3149.25,3342.949951,0.0
380,09-04-2009,3346.0,3401.149902,3307.050049,3342.050049,0.0
381,13-04-2009,3342.199951,3417.800049,3334.149902,3382.600098,0.0
382,15-04-2009,3381.449951,3497.550049,3311.800049,3484.149902,0.0
383,16-04-2009,3484.350098,3511.25,3354.199951,3369.5,0.0
384,17-04-2009,3369.5,3489.850098,3359.25,3384.399902,0.0
385,20-04-2009,3384.75,3441.100098,3339.449951,3377.100098,0.0
386,21-04-2009,3376.850098,3414.699951,3309.350098,3365.300049,0.0
