,Date,Open,High,Low,Close,Volume
121,01/06/2023,3314.0,3340.0,3297.5,3324.0,1177314
122,02/06/2023,3326.25,3335.899902,3297.449951,3305.600098,2030661
123,05/06/2023,3315.0,3327.0,3285.050049,3288.899902,1861468
124,06/06/2023,3280.0,3288.850098,3220.600098,3232.300049,2022849
125,07/06/2023,3253.0,3278.850098,3241.0,3274.899902,1567196
126,08/06/2023,3261.0,3270.0,3233.0,3236.449951,1759366
127,09/06/2023,3245.0,3250.0,3205.350098,3209.300049,1775689
128,12/06/2023,3215.0,3254.399902,3211.0,3246.899902,2324605
129,13/06/2023,3260.0,3265.0,3239.0,3243.699951,1371928
130,14/06/2023,3243.699951,3255.850098,3225.850098,3251.050049,1658544
131,15/06/2023,3245.300049,3247.449951,3210.0,3216.300049,2273810
132,16/06/2023,3197.0,3199.399902,3156.0,3174.899902,4156189
133,19/06/2023,3190.0,3214.899902,3175.0,3210.399902,1468186
134,20/06/2023,3214.0,3232.5,3201.050049,3227.699951,1528452
135,21/06/2023,3250.0,3261.399902,3223.949951,3258.199951,1645987
136,22/06/2023,3260.0,3267.649902,3230.100098,3238.5,1529603
137,23/06/2023,3237.300049,3249.399902,3209.149902,3216.350098,1119505
138,26/06/2023,3205.0,3213.899902,3173.0,3189.649902,1978803
139,27/06/2023,3202.0,3209.649902,3182.300049,3197.350098,863542
140,28/06/2023,3197.350098,3197.350098,3197.350098,3197.350098,0
141,30/06/2023,3220.0,3310.0,3214.100098,3302.25,2672406
142,03/07/2023,3314.300049,3318.800049,3268.75,3272.300049,1687264
143,04/07/2023,3290.0,3315.0,3277.300049,3308.850098,1656681
144,05/07/2023,3320.0,3329.0,3305.0,3319.949951,1453008
145,06/07/2023,3306.550049,3328.449951,3302.0,3322.899902,1848238
146,07/07/2023,3302.0,3356.899902,3302.0,3329.25,1789326
147,10/07/2023,3324.75,3324.75,3265.199951,3271.949951,1407431
148,11/07/2023,3295.0,3295.0,3260.800049,3272.399902,1110172
149,12/07/2023,3280.949951,3289.149902,3250.100098,3259.899902,1515240
150,13/07/2023,3284.0,3367.449951,3272.75,3340.550049,4585146
151,14/07/2023,3365.0,3524.850098,3352.0,3514.649902,6306101
152,17/07/2023,3510.0,3549.899902,3477.050049,3491.699951,2743228
153,18/07/2023,3476.0,3524.0,3465.0,3496.850098,2600090
154,19/07/2023,3500.0,3516.850098,3445.649902,3470.050049,2405370
155,20/07/2023,3453.100098,3478.899902,3436.050049,3463.300049,1715404
156,21/07/2023,3404.050049,3434.899902,3359.050049,3368.300049,3770223
157,24/07/2023,3381.0,3413.449951,3372.100098,3394.75,1680132
158,25/07/2023,3397.5,3406.800049,3380.199951,3399.149902,1272980
159,26/07/2023,3400.350098,3420.850098,3385.0,3388.300049,1066803
160,27/07/2023,3394.949951,3411.649902,3385.050049,3396.899902,1701769
161,28/07/2023,3385.0,3393.699951,3331.0,3355.399902,2599831
162,31/07/2023,3364.399902,3426.649902,3360.899902,3421.449951,2743678
163,01/08/2023,3415.0,3460.0,3415.0,3452.050049,1956167
164,02/08/2023,3434.949951,3446.399902,3413.600098,3440.649902,1914899
165,03/08/2023,3420.0,3433.25,3368.0,3399.949951,2026351
166,04/08/2023,3401.25,3471.0,3401.25,3443.550049,2248493
167,07/08/2023,3453.949951,3488.0,3441.25,3484.050049,1853889
168,08/08/2023,3484.050049,3489.949951,3456.600098,3470.600098,1634225
169,09/08/2023,3464.899902,3467.0,3425.050049,3462.5,1794589
170,10/08/2023,3450.0,3464.899902,3430.050049,3442.100098,1096701
171,11/08/2023,3438.100098,3466.649902,3414.0,3448.800049,1679974
172,14/08/2023,3440.699951,3455.0,3411.0,3449.850098,1190425
173,16/08/2023,3450.0,3466.0,3435.199951,3458.399902,1328445
174,17/08/2023,3455.0,3460.800049,3413.199951,3435.75,1843241
175,18/08/2023,3410.0,3410.0,3356.5,3367.100098,2526749
176,21/08/2023,3375.0,3409.75,3372.0,3401.649902,1375579
177,22/08/2023,3400.0,3411.0,3365.050049,3382.149902,1222012
178,23/08/2023,3388.0,3402.0,3376.0,3398.25,1330046
179,24/08/2023,3408.0,3413.050049,3378.100098,3387.75,1152881
180,25/08/2023,3375.0,3385.800049,3350.25,3381.300049,1158046
181,28/08/2023,3394.0,3394.0,3360.100098,3375.550049,1037485
182,29/08/2023,3381.050049,3389.550049,3365.0,3376.149902,944517
183,30/08/2023,3398.0,3408.100098,3383.050049,3390.949951,1188200
184,31/08/2023,3401.0,3417.399902,3343.649902,3356.800049,3417652
185,01/09/2023,3366.0,3389.0,3356.800049,3379.199951,1277950
186,04/09/2023,3378.0,3432.850098,3370.050049,3418.5,1828332
187,05/09/2023,3420.0,3447.0,3405.149902,3429.350098,1501842
188,06/09/2023,3434.0,3443.899902,3398.100098,3429.899902,1314818
189,07/09/2023,3430.800049,3460.0,3422.300049,3455.25,1885092
190,08/09/2023,3455.25,3465.0,3435.050049,3441.899902,1518917
191,11/09/2023,3462.0,3485.699951,3445.0,3480.649902,1783604
192,12/09/2023,3492.0,3589.899902,3483.0,3580.800049,4476016
193,13/09/2023,3571.100098,3588.850098,3545.0,3567.850098,1754929
194,14/09/2023,3570.050049,3597.699951,3545.600098,3560.050049,2604721
195,15/09/2023,3567.850098,3607.350098,3562.449951,3598.300049,2952897
196,18/09/2023,3580.050049,3619.300049,3575.25,3606.149902,1395753
197,20/09/2023,3580.0,3625.0,3580.0,3606.050049,1649396
198,21/09/2023,3588.550049,3605.0,3528.0,3585.300049,2004073
199,22/09/2023,3584.0,3633.75,3565.050049,3603.649902,1989083
200,25/09/2023,3602.5,3620.0,3558.649902,3577.149902,1238778
201,26/09/2023,3567.600098,3594.949951,3536.0,3585.699951,1726062
202,27/09/2023,3590.0,3614.0,3555.699951,3589.300049,1541134
203,28/09/2023,3600.0,3602.800049,3527.350098,3536.75,1755753
204,29/09/2023,3537.199951,3568.449951,3505.550049,3528.600098,2243791
205,03/10/2023,3534.199951,3534.199951,3480.100098,3513.850098,1948148
206,04/10/2023,3486.300049,3548.0,3477.300049,3537.75,1788138
207,05/10/2023,3554.0,3624.0,3551.199951,3589.350098,2990768
208,06/10/2023,3591.0,3634.949951,3575.050049,3621.399902,2075691
209,09/10/2023,3645.050049,3679.0,3631.0,3638.350098,4233074
210,10/10/2023,3640.050049,3648.0,3601.350098,3628.899902,1848148
211,11/10/2023,3650.0,3650.0,3605.0,3609.899902,2426417
212,12/10/2023,3575.0,3588.649902,3538.100098,3542.550049,4241281
213,13/10/2023,3530.0,3577.0,3525.0,3570.850098,2890357
214,16/10/2023,3566.0,3574.649902,3519.100098,3524.050049,1671104
215,17/10/2023,3530.0,3534.149902,3503.350098,3507.050049,1672065
216,18/10/2023,3511.0,3522.699951,3484.0,3487.25,1408245
217,19/10/2023,3469.5,3476.850098,3451.899902,3455.649902,1514545
218,20/10/2023,3450.399902,3499.5,3444.050049,3494.550049,1481211
219,23/10/2023,3473.0,3478.949951,3401.300049,3410.149902,1106272
220,25/10/2023,3390.5,3425.0,3377.199951,3390.100098,1518537
221,26/10/2023,3368.050049,3373.699951,3330.0,3336.75,1984471
222,27/10/2023,3350.0,3362.0,3337.0,3350.949951,1108851
223,30/10/2023,3350.0,3382.850098,3333.75,3378.550049,910972
224,31/10/2023,3399.0,3399.0,3350.050049,3368.75,999811
225,01/11/2023,3355.0,3371.600098,3311.0,3330.649902,1563475
226,02/11/2023,3343.199951,3375.949951,3343.199951,3360.100098,1245384
227,03/11/2023,3382.0,3387.899902,3344.300049,3350.899902,1402598
228,06/11/2023,3375.0,3392.300049,3359.0,3380.25,1099852
229,07/11/2023,3378.0,3404.149902,3366.0,3370.449951,1191144
230,08/11/2023,3371.449951,3401.949951,3369.550049,3381.550049,992899
231,09/11/2023,3390.100098,3391.5,3342.050049,3347.449951,2112352
232,10/11/2023,3338.0,3347.449951,3322.350098,3333.449951,1338557
233,13/11/2023,3356.0,3356.0,3327.0,3331.550049,1030990
234,15/11/2023,3383.100098,3413.0,3356.050049,3404.300049,2059802
235,16/11/2023,3430.050049,3529.350098,3414.199951,3497.850098,3951984
236,17/11/2023,3497.850098,3524.5,3492.550049,3502.449951,2021292
237,20/11/2023,3491.25,3533.899902,3491.25,3519.600098,1475621
238,21/11/2023,3519.600098,3539.050049,3501.0,3510.199951,1807236
239,22/11/2023,3500.0,3532.649902,3481.100098,3530.149902,1798051
240,23/11/2023,3530.0,3544.0,3500.0,3508.25,2729804
241,24/11/2023,3494.25,3504.550049,3453.0,3457.100098,1989733
242,28/11/2023,3457.100098,3481.25,3433.0,3470.149902,1689195
243,29/11/2023,3481.0,3518.0,3475.800049,3513.75,1441634
244,30/11/2023,3499.449951,3516.649902,3481.0,3487.600098,3266235
245,01/12/2023,3500.0,3516.949951,3490.050049,3511.649902,1172141
