,Date,Open,High,Low,Close,Adj Close,Volume
153,2023-07-18,603.049988,604.049988,588.75,592.349976,592.349976,25757209
154,2023-07-19,594.650024,602.400024,592.0,601.450012,601.450012,17556585
155,2023-07-20,601.400024,610.799988,598.75,610.049988,610.049988,34038351
156,2023-07-21,610.0,619.5,609.0,615.099976,615.099976,21040281
157,2023-07-24,615.049988,621.900024,614.299988,617.650024,617.650024,11756364
158,2023-07-25,621.799988,621.799988,604.200012,609.599976,609.599976,18503305
159,2023-07-26,612.0,616.349976,609.150024,615.150024,615.150024,9999125
160,2023-07-27,616.400024,621.25,613.099976,616.549988,616.549988,17444742
161,2023-07-28,616.400024,619.900024,613.599976,616.049988,616.049988,11930586
162,2023-07-31,616.650024,621.0,614.5,620.200012,620.200012,8605483
163,2023-08-01,620.200012,620.849976,610.599976,611.849976,611.849976,13493453
164,2023-08-02,609.849976,610.5,594.099976,598.450012,598.450012,14977497
165,2023-08-03,598.700012,600.849976,585.0,590.5,590.5,27774877
166,2023-08-04,594.799988,598.700012,571.400024,573.299988,573.299988,52725616
167,2023-08-07,577.0,577.0,566.650024,567.900024,567.900024,32736325
168,2023-08-08,571.0,574.25,568.450012,573.099976,573.099976,25038671
169,2023-08-09,575.0,575.0,568.349976,573.75,573.75,15769111
170,2023-08-10,573.75,577.599976,570.099976,573.650024,573.650024,27325801
171,2023-08-11,575.450012,579.0,572.0,574.150024,574.150024,18221179
172,2023-08-14,572.950012,573.0,558.599976,560.799988,560.799988,28084093
173,2023-08-16,558.799988,566.400024,554.0,565.349976,565.349976,15725767
174,2023-08-17,565.75,573.150024,564.0,572.150024,572.150024,27910162
175,2023-08-18,570.0,575.25,567.400024,572.950012,572.950012,18253227
176,2023-08-21,572.950012,575.549988,570.75,571.700012,571.700012,9380810
177,2023-08-22,572.5,574.450012,567.5,568.5,568.5,14073413
178,2023-08-23,571.0,577.950012,566.0,576.900024,576.900024,18579297
179,2023-08-24,578.150024,582.0,575.549988,576.950012,576.950012,24131644
180,2023-08-25,573.799988,575.299988,567.200012,569.950012,569.950012,12271885
181,2023-08-28,572.799988,574.799988,569.200012,572.849976,572.849976,9711932
182,2023-08-29,573.650024,576.299988,571.849976,574.849976,574.849976,13144855
183,2023-08-30,576.700012,577.700012,566.099976,567.400024,567.400024,15281416
184,2023-08-31,569.299988,570.299988,559.400024,561.349976,561.349976,27898476
185,2023-09-01,562.700012,571.200012,562.099976,569.549988,569.549988,18121168
186,2023-09-04,572.0,576.349976,568.450012,575.549988,575.549988,12108655
187,2023-09-05,575.599976,578.25,571.349976,573.0,573.0,14444729
188,2023-09-06,574.25,574.25,568.0,570.5,570.5,20609936
189,2023-09-07,568.0,581.0,568.0,579.049988,579.049988,12390597
190,2023-09-08,581.0,588.5,579.700012,583.450012,583.450012,14032068
191,2023-09-11,587.0,592.299988,585.349976,591.700012,591.700012,10946134
192,2023-09-12,593.650024,594.25,584.650024,588.349976,588.349976,16093060
193,2023-09-13,588.400024,598.0,583.450012,596.450012,596.450012,19377172
194,2023-09-14,598.450012,603.700012,595.200012,597.299988,597.299988,13178911
195,2023-09-15,599.349976,600.700012,595.200012,598.799988,598.799988,11756389
196,2023-09-18,598.799988,608.400024,597.049988,603.950012,603.950012,19305055
197,2023-09-20,600.849976,606.799988,599.400024,601.099976,601.099976,21314600
198,2023-09-21,600.0,606.599976,584.650024,588.150024,588.150024,23453425
199,2023-09-22,593.5,602.0,591.400024,598.150024,598.150024,18784139
200,2023-09-25,601.5,601.5,590.450012,594.049988,594.049988,9712784
201,2023-09-26,594.0,595.0,591.25,594.400024,594.400024,8327427
202,2023-09-27,593.450012,594.299988,588.200012,589.75,589.75,9865347
203,2023-09-28,591.25,595.200012,588.849976,589.950012,589.950012,21960816
204,2023-09-29,592.849976,600.0,591.299988,598.549988,598.549988,12189735
205,2023-10-03,596.599976,604.900024,589.599976,602.950012,602.950012,15322196
206,2023-10-04,600.0,600.450012,584.450012,586.25,586.25,24914612
207,2023-10-05,590.0,594.349976,587.099976,592.150024,592.150024,13248028
208,2023-10-06,593.400024,598.950012,592.200012,594.25,594.25,8216780
209,2023-10-09,588.0,589.0,581.549988,585.099976,585.099976,9189597
210,2023-10-10,587.0,595.0,585.75,591.650024,591.650024,10373508
211,2023-10-11,596.900024,597.0,587.599976,588.349976,588.349976,14220119
212,2023-10-12,590.799988,593.0,585.0,586.049988,586.049988,11983797
213,2023-10-13,577.75,581.299988,574.799988,576.150024,576.150024,19064577
214,2023-10-16,576.0,578.75,571.5,575.650024,575.650024,11290293
215,2023-10-17,577.700012,579.950012,575.299988,576.450012,576.450012,10765224
216,2023-10-18,577.75,579.25,569.349976,572.650024,572.650024,11777454
217,2023-10-19,569.799988,574.0,567.0,571.200012,571.200012,11441499
218,2023-10-20,569.900024,570.0,562.099976,563.099976,563.099976,11110988
219,2023-10-23,563.099976,566.0,551.0,552.950012,552.950012,11875035
220,2023-10-25,558.599976,560.799988,553.599976,556.200012,556.200012,12134624
221,2023-10-26,551.450012,552.900024,543.200012,547.0,547.0,19424825
222,2023-10-27,550.0,562.5,550.0,561.150024,561.150024,10415296
223,2023-10-30,563.0,566.700012,556.5,565.200012,565.200012,8593704
224,2023-10-31,567.0,569.5,563.150024,565.549988,565.549988,13039696
225,2023-11-01,566.25,569.650024,563.849976,566.400024,566.400024,13575575
226,2023-11-02,571.099976,575.450012,567.599976,572.099976,572.099976,11148516
227,2023-11-03,576.0,579.5,573.450012,578.150024,578.150024,11371371
228,2023-11-06,582.0,582.5,573.25,574.349976,574.349976,16499138
229,2023-11-07,574.799988,581.200012,572.599976,579.75,579.75,17923281
230,2023-11-08,581.900024,582.599976,579.0,580.299988,580.299988,15434808
231,2023-11-09,581.0,581.849976,576.5,578.349976,578.349976,12434363
232,2023-11-10,577.799988,581.0,575.400024,579.5,579.5,6773038
233,2023-11-13,581.0,582.5,575.200012,581.349976,581.349976,11282362
234,2023-11-15,587.25,588.0,582.599976,584.700012,584.700012,11397676
235,2023-11-16,584.700012,588.0,582.900024,584.650024,584.650024,8622660
236,2023-11-17,574.5,574.5,562.099976,563.049988,563.049988,37173221
237,2023-11-20,564.0,566.799988,560.599976,563.75,563.75,12714585
238,2023-11-21,566.0,566.650024,561.0,561.5,561.5,14280013
239,2023-11-22,562.950012,564.5,555.150024,558.950012,558.950012,14909071
240,2023-11-23,561.75,563.5,558.299988,559.950012,559.950012,6376210
241,2023-11-24,561.950012,562.450012,559.25,560.349976,560.349976,6529851
242,2023-11-28,563.599976,565.200012,561.099976,564.450012,564.450012,8153314
243,2023-11-29,568.0,569.0,565.099976,568.599976,568.599976,10299034
244,2023-11-30,569.75,570.200012,563.650024,564.75,564.75,19758998
245,2023-12-01,567.0,574.200012,566.549988,571.75,571.75,10614230
